FP1-F7 delta,FP1-F7 theta,FP1-F7 alpha,FP1-F7 beta,F7-T7 delta,F7-T7 theta,F7-T7 alpha,F7-T7 beta,T7-P7 delta,T7-P7 theta,T7-P7 alpha,T7-P7 beta,P7-O1 delta,P7-O1 theta,P7-O1 alpha,P7-O1 beta,FP1-F3 delta,FP1-F3 theta,FP1-F3 alpha,FP1-F3 beta,F3-C3 delta,F3-C3 theta,F3-C3 alpha,F3-C3 beta,C3-P3 delta,C3-P3 theta,C3-P3 alpha,C3-P3 beta,P3-O1 delta,P3-O1 theta,P3-O1 alpha,P3-O1 beta,FP2-F4 delta,FP2-F4 theta,FP2-F4 alpha,FP2-F4 beta,F4-C4 delta,F4-C4 theta,F4-C4 alpha,F4-C4 beta,C4-P4 delta,C4-P4 theta,C4-P4 alpha,C4-P4 beta,P4-O2 delta,P4-O2 theta,P4-O2 alpha,P4-O2 beta,FP2-F8 delta,FP2-F8 theta,FP2-F8 alpha,FP2-F8 beta,F8-T8 delta,F8-T8 theta,F8-T8 alpha,F8-T8 beta,T8-P8 delta,T8-P8 theta,T8-P8 alpha,T8-P8 beta,P8-O2 delta,P8-O2 theta,P8-O2 alpha,P8-O2 beta,FZ-CZ delta,FZ-CZ theta,FZ-CZ alpha,FZ-CZ beta,CZ-PZ delta,CZ-PZ theta,CZ-PZ alpha,CZ-PZ beta,P7-T7 delta,P7-T7 theta,P7-T7 alpha,P7-T7 beta,T7-FT9 delta,T7-FT9 theta,T7-FT9 alpha,T7-FT9 beta,FT9-FT10 delta,FT9-FT10 theta,FT9-FT10 alpha,FT9-FT10 beta,FT10-T8 delta,FT10-T8 theta,FT10-T8 alpha,FT10-T8 beta,C4-P4 theta vs delta,T8-P8 theta vs delta,P7-O1 theta vs delta,FT9-FT10 theta vs alpha,FT9-FT10 theta vs beta,FT9-FT10 theta vs delta,FT9-FT10 alpha vs beta,FT9-FT10 alpha vs delta,FT9-FT10 beta vs delta,day,label,file,type
32.04229899,14.94600548,3.344503929,5.65690371,14.0153818,5.76967713,5.646747397,0.864469526,24.13239627,14.47751273,3.06505585,1.236633655,16.63747817,13.00740939,2.604790831,0.714266054,28.83221249,9.495719483,4.912516717,8.963954605,6.437593113,16.11776013,10.84499693,2.80884181,17.88875907,6.447199158,5.789933697,1.265329356,19.93289412,10.90084688,3.632950734,1.440376716,31.59997606,11.11981577,4.690892106,4.544745737,20.22776016,8.425864779,9.922279736,1.720411069,7.574756907,8.25403307,12.60015005,1.1956296,18.56319372,4.207988633,4.753862627,1.072172556,9.54227918,9.417433418,4.534475663,2.50475375,19.34713524,9.109935014,3.385216436,1.945988763,14.03701913,9.793384676,4.210799564,1.046855799,16.80189229,11.36828402,7.45858973,1.86879365,21.31664189,26.04825662,23.43996233,1.223645748,15.97451929,12.61156278,9.744904955,1.532574345,23.66464096,14.4773675,3.065053017,1.236635019,7.680556177,3.674215556,2.890625983,1.532549477,15.40855934,24.50505436,7.829338054,5.480201367,15.62060242,6.787780638,1.922546261,0.85540072,62.52229401,137.469928,216.4104898,191.8583546,134.2926324,377.5875842,42.90634911,120.63882,84.44200796,1,0,2,day
8.996880092,8.10406364,4.185912051,5.550444783,5.65450213,19.1514901,2.947617046,0.71799186,25.61088717,13.88987313,5.047116828,0.813604014,11.96628751,9.357614419,2.160835573,0.848129387,22.28818262,11.41234783,8.717077049,8.612748913,10.20468101,40.34591525,17.55649884,1.773341449,9.030698847,13.22823255,10.23930362,1.313977979,32.54624765,15.94335622,6.316727192,1.06219284,17.09018182,14.70530738,4.246837511,3.184119124,18.82309822,18.31316474,6.696395394,0.983274494,11.27357318,12.48867523,3.070067975,1.000452969,21.70455948,16.14134102,5.34964984,0.925107536,6.062924928,7.198655077,1.536812035,3.723537606,13.81790331,13.7606632,3.237364524,2.035007976,50.24980079,34.71368626,5.434034976,0.432574472,32.377043,17.0551215,7.190339517,1.763976473,19.82907927,58.71380719,24.02484908,0.923614887,46.51295861,42.83973507,13.38227471,1.379548308,25.96130005,13.88986124,5.047114954,0.813603092,18.9468317,15.1710183,2.113965657,1.703248079,33.75354511,23.89456493,4.771067716,3.398838091,6.105705249,5.390476482,1.288930695,0.604542768,140.7919941,1744.355819,111.9759045,114.0025873,81.21375745,806.5262752,16.21608669,161.0404494,114.7228348,1,0,2,day
34.2716609,9.018511461,2.615183546,4.141677485,54.37782235,10.01099014,3.15768407,0.707246238,11.62763337,8.461993032,2.998782222,0.847765223,28.11677451,13.6503912,2.645832447,0.75736019,12.60302233,12.84390178,4.661264288,8.0483773,44.81254447,16.28929135,3.773793425,2.862587895,14.63129442,8.986996922,2.706489026,0.617385258,39.30697177,18.6571432,4.200670058,1.338029739,29.2282048,10.64808153,4.98819154,4.773865415,54.89311802,20.70885428,3.061380359,0.931685055,12.15103614,7.045963542,4.527494597,0.88578738,129.5456118,18.77082113,4.568071858,1.320740157,64.05244294,12.11395769,3.945246138,3.900982646,51.86972395,8.184671382,0.963364344,1.693908894,21.99913339,16.66132263,2.530149311,1.371585701,333.9441676,23.07481116,7.349130992,1.717915186,98.37425717,35.23020247,10.89879316,1.059539815,63.91655942,27.10649173,2.319608185,1.388001153,11.61045344,8.46206681,2.998790987,0.847765084,14.0096747,6.685484055,2.493872292,1.534076268,56.00700158,12.63203704,5.819337075,3.578840737,49.83733736,5.15657283,1.014308286,0.945781,85.61575764,366.534659,383.8049713,73.51008148,45.20804875,707.4825185,20.82648059,325.9236208,200.4401388,1,0,2,day
4.865699437,6.018460381,3.354384146,3.036155589,22.62778621,15.31576228,3.739658071,0.57070006,25.0960068,17.3259921,13.04758343,0.915064107,7.769840712,10.00018896,5.064751202,0.635368383,2.386141978,7.224187716,4.735694087,5.082198003,21.78752896,20.44343257,4.472115675,1.706756958,12.34495463,15.27326488,6.470263178,0.812164189,32.68996947,15.02480407,3.479146112,0.963493017,18.85103719,9.76768532,5.846790725,1.467580093,25.70312038,14.00799913,2.550467654,0.806866027,10.48528756,12.46282143,8.62836986,1.278676626,73.0345189,31.00750806,11.59947178,0.902254223,28.73001967,8.564057294,1.29406642,1.238103529,30.73803816,7.748409664,0.785539954,1.47908426,8.813032373,5.066539308,11.45481023,0.854003717,40.93982303,22.15965122,14.17050812,2.147658449,26.66999658,22.28604672,2.606539018,0.517690318,20.50310187,29.09228742,8.033479162,1.302263755,24.33964533,17.32586263,13.04755433,0.915062963,5.344911659,6.452240781,2.062188931,1.624902348,43.61134508,16.55596612,3.454063181,3.47200177,14.12171428,2.519034369,0.650806041,0.510565702,130.6762665,44.65157494,77.69987531,57.185353,57.48234367,722.0279516,11.99251348,150.6363413,151.4186673,1,0,2,day
765.6406689,393.3623594,48.60630412,20.04720515,69.53207221,51.28058037,5.886297155,3.711753702,109.5308977,21.20572948,5.466486711,2.271216235,49.01527511,9.789369811,7.822100916,2.289730071,811.2505968,368.6811471,117.152343,54.28514387,128.6061482,71.80303234,46.68886647,8.494493161,42.85236686,14.95502847,5.436541912,1.1399997,151.0921328,15.59299247,11.3882127,2.418078134,516.4991723,196.7367506,50.94376617,54.5242864,782.7194184,173.8758683,39.87376756,6.460223809,104.2566718,17.32897316,6.671725653,1.223911221,2871.281347,271.7310027,53.8583559,5.036424257,425.0830612,130.797454,9.535612182,19.8685997,449.094019,158.4617688,24.97983554,6.323889436,83.7522276,16.94142462,6.010242974,5.991776657,4404.044903,305.7182653,61.45700564,5.144836351,310.7621894,75.53213303,15.91254241,1.16408228,345.513818,43.80202714,7.259382882,1.336395534,111.8269537,21.20576224,5.46648957,2.271217145,114.2684674,28.85424747,3.108180063,3.025571298,610.3467735,164.9071861,12.06573759,7.345527281,136.2905798,42.38395688,12.79865324,5.447450019,1806.661067,1418.882051,479.8286544,1989.726834,1211.330234,100650.569,88.62920463,7364.284008,4483.318876,1,0,2,day
354.2129514,21.39277963,7.044456532,23.44968714,90.77856265,13.885942,5.36199725,17.97872326,373.2978361,19.32116321,4.93152133,17.61708211,280.0462792,13.81334728,7.386584679,4.063618824,97.77236059,46.92786585,12.12735055,38.18391107,142.4437209,15.02763724,7.00060043,3.337557694,75.49703789,5.774731646,3.047687164,1.244337517,139.1593191,24.0732698,5.10284723,1.209935292,60.40104421,48.36182498,20.74121363,43.98804214,220.0449292,11.73170209,1.835646358,3.020319401,159.0565484,6.431784967,3.023401648,1.178707972,302.4137631,15.28462954,3.730209783,0.90918998,77.97045003,32.89728851,12.32270066,28.25106479,63.49065628,6.643227192,2.689504998,11.08097404,47.8872783,8.010838371,4.495486172,9.888159698,325.7317757,31.72556226,2.03616255,1.412552498,146.1094296,11.9357308,4.501561982,0.888745568,83.16756628,7.529445894,3.397030939,0.902902597,372.3463561,19.32092102,4.931524267,17.61708218,86.54435344,8.182816744,4.300270442,18.40144986,253.3123214,16.69434197,2.565078586,5.742062557,196.2442559,7.803006165,1.309338374,11.45782716,1023.017517,383.6172465,3868.376509,42.82229909,95.85995594,4228.882519,14.7288417,649.7660112,1454.535196,1,0,2,day
12248.45982,1660.092925,54.32612283,19.41482963,1293.238122,109.2725365,2.26009066,1.276709368,336.4017701,23.16956185,1.451533095,1.096286025,80.94711097,21.12177691,6.868843323,1.117054836,5057.300798,1122.255968,68.33785628,33.46754868,83.09971888,35.00036898,3.403599019,3.659170348,42.58387475,14.14070026,5.495963482,0.853739173,84.26832658,13.29222009,4.089663847,2.043022034,3309.886076,705.4194488,51.20921083,25.14425597,444.9154076,88.76905721,4.288181281,2.298458629,251.4613645,22.0475018,3.388426052,0.978117334,102.8455879,15.3084595,4.63769271,1.588567615,1591.12381,480.9543552,22.76873763,14.27158871,2330.392819,266.795417,13.93477291,2.445417461,555.2673044,45.14180833,2.598172444,1.198271666,205.4654984,25.57768566,4.015893291,1.814297533,433.0103303,34.16132335,2.33279162,1.03619988,31.50806314,30.46532077,6.327805575,1.448183281,341.4171356,23.16934792,1.451527828,1.096285435,395.1951844,49.81494258,0.853955081,1.416830084,9706.051148,507.6549739,11.71788803,3.999622796,825.9731882,55.1188917,4.466067759,1.347745248,5544.094886,25065.77023,1709.746819,5948.644142,2030.428406,4927325.142,46.86713209,113734.4206,38820.54343,1,0,2,day
329.8363124,70.90609421,19.83799241,3.607989457,36.0037771,10.59782413,3.309447218,2.422923119,75.50941591,28.38022918,4.592426894,1.587770528,147.8001221,31.35008263,4.823337254,1.215528067,298.1248098,76.69284505,29.37439573,6.047706974,45.90435868,18.77995954,10.1125713,2.929163394,39.92916429,9.248905662,3.879241178,1.165631249,163.3217444,96.81750391,9.693015992,1.872174962,202.8679371,62.18367659,18.87178421,5.228659747,13.86849938,33.70724175,12.70106016,1.510121091,12.99900774,14.06369186,6.754238867,1.281721263,55.11799476,10.25017458,4.543123106,1.238258764,269.3267252,83.72203621,14.99811214,4.182356578,41.71998794,9.560088245,5.614459349,2.3209513,25.56370094,6.080142806,2.933116663,1.117913086,42.03120102,16.25667674,3.846540763,1.951050549,85.00008706,46.87097405,11.09233193,0.921456234,70.78776504,23.91961985,3.261453787,1.244177205,75.28340525,28.38045352,4.592445232,1.587770106,13.63763195,15.29958151,2.388360053,2.333576487,170.1587458,65.16087036,4.106480747,5.314408661,45.97737186,5.235194553,2.841097726,0.978874161,182.8140393,155.4309524,4633.546041,267.5818596,346.2914938,11087.69198,21.82351685,698.7536136,904.2931124,1,0,2,day
428.2032832,51.50590315,10.87707906,8.628254471,123.4082487,35.41296164,5.649766061,15.281193,135.5989774,23.59719444,8.76122,13.29538956,40.31734928,13.0226752,3.7565758,0.581453022,239.0699944,67.37294815,11.6776008,16.39940608,23.09540587,10.58332121,4.102879406,2.991947508,25.96937531,14.57613509,3.57303626,0.723670513,46.63583641,19.43216395,3.969773448,1.198072125,125.7537633,27.35582684,3.977462351,6.335710386,20.3926774,9.333386183,5.620180272,1.979696332,47.55545402,11.71248355,3.761887872,1.001923202,179.4757048,30.11499727,8.998257822,0.781422979,36.27582692,31.8734444,3.538807223,3.543855278,93.90438543,27.67206083,4.287214389,5.707102813,53.4328671,9.676474821,8.517251943,3.8619886,227.2690793,41.99044616,7.75429139,1.64721332,73.92778394,14.86695811,3.120290805,0.94510105,74.92963119,21.65851843,10.16583636,0.990603465,133.4043798,23.59714287,8.761203621,13.29538943,47.84984768,12.10718686,3.21292318,10.49226058,379.5619598,28.46842246,13.2742016,5.334176307,47.23746926,14.45950116,1.527632793,3.919946958,556.9924729,517.0417931,525.0397446,377.895579,151.8555846,10805.53022,70.80693167,5038.381974,2024.650413,1,0,2,day
1311.475632,357.6141809,22.95034606,39.05611102,271.0466098,19.43847266,4.486105901,16.51561243,140.7342242,11.21828423,5.179165737,14.82578432,690.2051164,14.57611149,6.243691133,1.125689712,801.3034616,247.1232084,28.63917858,69.13161024,307.1954748,33.69441829,2.174819117,6.770304644,327.8987915,14.66634086,2.032075908,0.828649628,39.38442536,17.02991281,13.21233981,1.48906033,476.1697393,129.0081107,34.64434981,143.7075375,68.38195974,23.1284373,4.467096719,7.21390896,29.12797173,11.18060178,2.367217317,1.174022845,159.7381486,14.39036149,4.037080088,0.907839095,286.5987622,123.2865068,15.72193668,75.25829798,181.2669591,23.92687563,5.143704577,4.611723073,135.0009024,11.77331086,5.479466288,2.774683767,175.8303213,10.02553146,3.231008991,1.862595033,367.4623659,17.10840437,2.090741986,1.583776866,95.88526846,32.55969887,1.46898841,1.02101581,140.6589652,11.21835194,5.179157544,14.8257847,21.89242211,4.09173326,1.985628091,11.31107797,722.9313446,45.1573809,5.878001963,6.602295537,38.77402594,6.712127515,3.52019533,2.349316244,325.6682526,1589.40759,10060.50673,265.4351736,298.1423744,32645.68609,38.80830613,4249.391863,4773.00639,1,0,2,day
1596.821487,115.8660179,14.01238734,44.75464823,148.7446928,17.84250149,7.698727977,1.236341983,132.9646014,12.16445558,2.476561169,0.94678209,239.0868459,29.35244529,3.291772728,1.063671494,989.2730698,72.49799298,23.68225432,73.46395491,128.0003557,20.45836922,4.258359702,4.592379246,50.0881217,6.583014815,5.516074355,0.642929931,139.4198799,19.40463429,3.611274285,1.79972055,755.0314996,58.96808777,29.51330836,109.3969258,204.4245847,18.12029158,7.613293813,5.487478746,22.21901551,18.19856252,2.328071041,0.882704411,38.48455631,14.78613922,3.642086349,1.136454838,470.4553531,39.73530503,15.09084102,59.35192891,442.5213122,37.71934747,5.052278637,2.797477546,92.43344411,18.08258283,6.540702443,1.303660945,207.5244717,27.57340095,6.247936871,1.819387083,271.4800584,22.26834774,8.258626243,2.140669778,63.1922161,20.54082854,2.481609838,0.948912883,135.7851417,12.16465454,2.47657031,0.946782497,171.0350863,13.97771481,4.847369268,1.5669871,728.0337952,35.95797775,6.498520499,4.506988113,138.569705,15.06006584,2.792391925,1.295633332,404.3541429,1671.435409,7017.783564,233.6736555,162.0621783,26178.62301,29.28875464,4731.142542,3281.239661,1,0,2,day
865.4008267,364.8959888,10.96696407,36.69420192,83.84676638,10.94712904,2.545989639,1.751952506,105.4653237,26.92521127,5.533231129,1.837261357,369.7389474,46.1299074,1.512359489,0.774043838,662.3668396,274.5847571,20.25210748,62.21659143,179.734326,35.7644646,5.048531834,6.375814413,27.85957516,9.021084799,3.498184811,0.811380142,98.18211127,10.23002119,6.289857612,1.153916798,376.2511303,158.9224352,17.58619302,57.00910291,71.89075914,17.05957503,2.406618218,3.6911398,20.65159252,12.82460679,2.06823478,1.5397951,67.95222517,10.2403725,2.980036201,0.958312807,465.7760939,176.4581034,9.408220853,31.23421161,113.8513189,23.93337313,2.000659562,2.452187578,8.605041312,14.69453415,5.358193315,1.429525467,143.9303645,10.97526796,4.032539509,2.216132651,203.4167362,38.75109986,2.617499869,1.660543993,40.1246909,29.50155498,2.502057006,1.600262408,102.4895208,26.92523486,5.533235288,1.837261436,36.91443674,13.86216182,2.224609602,1.668338008,273.496758,41.21111247,6.159986572,4.003954185,46.8104169,9.16037049,2.345884127,1.176384394,264.8485537,126.4470734,17056.02341,253.8598994,165.0074062,11271.10565,24.66430401,1684.736357,1095.068489,1,0,2,day
666.2333103,58.22934415,6.269088614,3.329876479,122.5772926,24.35146603,5.646088687,1.23327124,73.92220255,10.24795982,3.608138385,0.926600364,57.13905964,13.53117286,3.169623226,0.608711149,487.753126,75.9628959,8.37169371,6.568484277,39.42893104,14.15579054,6.949484285,1.994973295,30.99083879,2.552936931,3.623916585,0.594299788,70.71631035,17.19618731,7.445231594,1.097422856,422.637755,44.38885349,8.872529348,12.69856736,31.63411368,13.30834666,5.444602826,1.704880754,22.34208946,2.612114896,2.588808585,0.627262781,63.7664339,20.57471792,6.383577422,0.883982656,506.4302133,71.23799455,11.90481111,7.253893033,141.0129888,21.15107138,4.394375058,3.201994658,45.19266632,7.983986146,2.602517629,1.048845729,52.70029553,22.14577993,5.032503225,1.73708194,58.76079389,19.25598175,3.392608286,1.204426997,39.86104401,4.047826509,2.516551993,0.739604314,73.24917593,10.2478499,3.608128655,0.926600525,88.12099604,3.632538059,2.106129933,1.942173142,639.9153417,130.6892889,6.075962984,3.405213023,84.32988637,15.59792974,6.3961239,1.714361143,58.36010469,360.8176218,773.158493,794.0632818,445.0248685,83630.08096,20.68994828,3888.101929,2179.048055,1,0,2,day
1274.031348,241.4462833,7.364835151,1.698322217,29.16341662,10.78900555,3.339325699,0.686807327,34.66839047,10.33131019,6.667704495,1.233853656,19.62844483,11.56488983,3.618786607,1.250227686,866.113283,188.9777863,11.15685709,2.984736277,36.45854256,24.41448538,6.272625596,1.934742764,11.71495518,8.141193144,4.433321578,0.639940606,14.36441274,15.09069353,6.775551463,2.309507938,739.2885653,115.7482174,10.60280613,1.006543698,51.73078563,25.17441993,2.397033311,1.090373636,24.02846046,18.42627277,4.42722406,1.018746296,13.14928544,15.13535565,8.843755941,1.327018828,561.7931435,82.28739126,5.356157604,1.225538311,130.5564119,46.33291864,2.554550857,1.573479001,25.28670619,20.76726822,2.733252329,0.835830971,16.05878289,17.07931036,7.265790993,1.999030549,30.87999069,26.58879097,4.023135069,0.870395192,35.70912924,25.02819817,7.026420408,0.880695777,36.20482512,10.33121899,6.667707945,1.233854912,61.23895116,4.736041055,2.038023157,1.361268387,70.86354949,39.10524511,4.419914193,3.834256943,10.20670197,6.680320012,1.161152561,0.624203308,442.7549667,525.1358098,227.000802,172.8418279,149.9395576,2771.136472,16.94708668,313.2108082,271.7090566,1,0,2,day
2165.219315,469.0855793,11.6595528,3.380009504,384.6498461,85.90017007,5.011721974,2.015867367,144.6825747,41.28955041,6.772308626,1.384003593,159.4871731,36.61161007,8.691639828,1.165879709,1446.929737,440.1637007,23.65234269,5.835030643,204.6010571,38.83943735,7.574212859,1.641178569,61.39326621,24.53461145,3.820857246,1.091256198,130.692349,23.84677923,11.45207285,1.059290259,923.27437,150.1661322,11.50360743,20.01027935,658.2931176,42.30140763,6.595240776,3.114982533,225.3946962,19.31745145,5.089778003,1.548908162,168.380243,128.8904589,70.66964212,13.93119191,570.797648,217.3354977,8.743087556,12.10563462,364.0781541,69.5524612,8.978088769,4.320241096,115.7245823,35.66037492,6.160769382,1.82998337,4243.032247,163.3949091,65.6629443,13.25682728,199.1818808,25.755419,5.892177457,1.336748779,132.6797492,134.1870951,12.8682422,4.86694666,147.2563985,41.28962959,6.772326013,1.384003375,142.9607129,37.51975551,2.247484625,2.407419708,647.9016537,156.5270924,14.65347465,6.046210799,134.1060054,38.09166716,2.522391861,1.820982571,4354.051101,4126.781992,5839.082193,2293.665781,946.3957964,101414.162,88.59799667,9494.010458,3917.349975,1,0,2,day
274.2668466,31.22451848,4.804199402,5.200531419,95.16326962,25.09237876,5.722184281,2.407182982,75.88712123,23.47995602,7.754830107,1.511583695,76.95738205,35.40535582,3.41970976,0.83824817,243.2476599,85.41116941,8.914778095,8.895960789,29.37893972,28.08561174,3.710786494,1.918729957,114.203227,15.73604734,2.517217893,0.817454595,36.90548606,13.97164376,3.941876802,1.487554469,173.2426491,52.59556531,13.23204809,18.95321051,153.094022,55.24941355,19.01484076,3.97741283,35.93259007,41.89111827,21.23935151,2.552881524,98.28184657,40.0100514,30.03776946,9.025752451,619.6629756,34.72621686,16.08394236,11.45646687,134.8891244,33.29434068,6.08872861,4.491280627,77.52840707,41.48883348,2.637340202,1.062289915,598.4108102,52.69802924,32.20032555,9.293948713,38.58707185,39.07504508,2.355193517,1.170421698,209.1095612,243.2551128,27.12820312,13.9497742,74.41794528,23.48000614,7.754828716,1.511583806,111.0862871,28.71197643,13.95258902,3.794435103,722.8444041,26.74642413,6.304901169,6.808284926,34.43950336,18.06006417,1.358645585,0.760714736,1505.25638,3216.563171,2724.703494,168.6335608,182.0972762,19333.50301,42.92556359,4557.462528,4921.33066,1,0,2,day
50.95878575,19.12725518,1.920983879,0.719015155,43.66353646,7.534873192,1.663110969,0.847877339,66.91113512,22.2969973,4.498593873,0.948267753,37.87791658,18.51255926,2.407785744,0.592335416,57.34638586,21.18423802,4.30858491,0.911065575,53.63475553,12.05203538,2.297835751,1.200517959,30.31952882,8.667138075,3.558918671,0.807050324,31.24642201,3.179129958,1.753276725,0.683728695,38.39893315,17.48408594,2.956784566,3.010603112,73.81146412,11.98968232,1.433277372,0.876224089,22.81680361,6.026367761,5.299627623,0.838000198,30.79734706,6.38134598,2.30860593,0.886111737,53.60729657,12.97117707,2.166714571,2.080455787,80.31883289,16.45483371,2.84617188,1.715242821,31.43913953,18.26463882,5.945589311,0.64027402,28.61015789,12.79934602,1.595198481,1.68300601,99.41520955,30.37073108,1.836349195,0.680919188,81.88305928,20.59999578,4.285250335,1.259108789,65.13577121,22.29702797,4.498598997,0.948267894,27.22753913,6.969482851,0.83100129,1.5241153,47.67193735,30.07454695,1.990198155,3.915843954,55.77592979,5.750539809,1.738774796,0.653882179,137.5024497,574.2245283,701.2171753,59.85430785,117.7672328,1433.711918,7.793305413,94.87660176,186.6758676,1,0,2,day
